PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
263901,01-JAN-14,31-DEC-14,As Submitted,5,NEVADA MEDICAL CLINIC,900 SOUTH ADAMS,,NEVADA,MO,64772,VERNON
263903,01-JAN-12,31-DEC-12,Settled,3,BYRNES MILL MEDICAL CENTER,100 OSAGE EXECUTIVE CIRCLE,,HOUSE SPRINGS,MO,63051,JEFFERSON
263904,01-JAN-14,31-DEC-14,As Submitted,1,FOREST CITY FAMILY PRACTICE,1000 N. JEFFERSON STREET,,SAINT JAMES,MO,65559-1078,PHELPS
263906,01-JAN-14,31-DEC-14,Settled,4,GLENNON CARE,1165 A EAST CHERRY,,TROY,MO,63379,LINCOLN
263907,01-JAN-10,31-DEC-10,As Submitted,6,DOCTORS INN CLINIC  LLC,407 STATE HIGHWAY,,KENNETT,MO,63857,DUNKLIN
263911,01-FEB-14,31-JAN-15,Settled,4,FAMILY MEDICAL WALK-IN CLINIC,103 OLD WILDERNESS ROAD,,NIXA,MO,65714,CHRISTIAN
263912,01-JUL-13,30-JUN-14,As Submitted,1,JACKSON FAMILY CARE,545 BROADRIDGE,,JACKSON,MO,63755,CAPE GIRARDEAU
263914,02-JAN-14,30-JUN-14,As Submitted,1,JACKSON PHYSICIAN ASSOCIATES,2130 E. JACKSON BLVD.,,JACKSON,MO,63755,CAPE GIRARDEAU
263919,01-JAN-14,31-DEC-14,As Submitted,4,HIGGINSVILLE RURAL HEALTH CLINIC,513 BURKARTH ROAD,,WARRENSBURG,MO,64093,LAFAYETTE
263922,01-JAN-12,31-DEC-12,Settled,4,AGAPE PRIMARY CARE,2331 SOUTH BUSINESS HWY 65,,HOLLISTER,MO,65672,TANEY
263925,01-JAN-14,31-DEC-14,As Submitted,4,BRIDGES MEDICAL SERVICES,256 STATE HIGHWAY H,,FORSYTH,MO,65653,TANEY
263926,01-JAN-14,31-DEC-14,As Submitted,3,WOODS MEDICAL CLINIC LLC,250 SOUTH HICKMAN,,PUXICO,MO,63960,STODDARD
263928,01-JUL-13,30-JUN-14,As Submitted,1,MERCY CLINIC - AVA,1312 N HIGHWAY 5,,AVA,MO,65608,DOUGLAS
263929,01-JUL-13,30-JUN-14,As Submitted,4,NEW LIBERTY HOSPITAL & MED. CORP,400 WEST CLAY,,PLATTSBURG,MO,64069-0504,CLINTON
263930,01-JAN-12,31-DEC-12,As Submitted,4,FERGUSON MEDICAL GROUP RURAL HEALTH,1012 NORTH MAIN,,SIKESTON,MO,63801,SCOTT
263932,01-JAN-11,31-DEC-11,Settled,6,KNEIBERT CLINIC  LLC,2588 NORTH WESTWOOD,,POPLAR BLUFF,MO,63902,BUTLER
263933,01-JAN-14,31-DEC-14,As Submitted,6,WAYNE MEDICAL CENTER,RT 4 BOX 4515,,PIEDMONT,MO,63957,WAYNE
263935,01-JAN-14,31-DEC-14,As Submitted,6,KNEIBERT CLINIC  LLC,686 LESTER,,POPLAR BLUFF,MO,63902,BUTLER
263938,01-JAN-10,31-AUG-10,Settled,4,SALEM FAMILY HEALTH CARE  INC.,HIGHWAY 72 NORTH,,SALEM,MO,65560,DENT
263939,01-JAN-14,31-DEC-14,As Submitted,4,FAMILY WALK-IN CLINIC OF MT GROVE,205 W 3RD STREET  SUITE 3,,MOUNTAIN GROVE,MO,65711,WRIGHT
263942,01-JAN-12,31-DEC-12,Settled,3,SCOTT CITY MEDICAL CLINIC,2102 MAIN STREET,,SCOTT CITY,MO,63780,SCOTT
263947,01-JAN-14,31-DEC-14,As Submitted,1,BJC - MEDICAL ARTS CLINIC,1103 WEST LIBERTY STREET,,FARMINGTON,MO,63640,ST. FRANCOIS
263948,01-OCT-13,30-SEP-14,Settled,1,FAMILY PRACTICE & OB OF MONETT,815 N LINCOLN  SUITE G,,MONETT,MO,65708,BARRY
263950,01-JAN-11,31-DEC-11,Settled,6,INTERNAL MEDICAL ASSOCIATES OF SE MO,225 PHYSICIANS PARK DR,,POPLAR BLUFF,MO,63901,BUTLER
263953,01-JUL-13,30-SEP-13,Settled,5,BOLIVAR FAMILY CARE CENTER  LLC,1240 N. BUTTERIELD ROAD,,BOLIVAR,MO,65613,POLK
263954,01-JAN-10,31-DEC-10,Settled,4,HEALTHCARE FOR WOMEN  INC.,304 TEACO RD. SUITE G,,KENNETT,MO,63857,DUNKLIN
263957,01-JAN-13,31-DEC-13,Settled,6,PHYSICIANS PARK URGENT CARE,225 PHYSICIANS PARK DRIVE,,POPLAR BLUFF,MO,63901,BUTLER
263959,01-JAN-12,31-DEC-12,Settled,4,INSTITUTE FOR BEAUTY & WOMEN S HEALT,590 W. PACIFIC STREET,,BRANSON,MO,65616,TANEY
263960,01-JAN-13,31-DEC-13,Settled,3,KENNETT PEDIATRICS AND ADOLESCENTS,PO BOX 908,,KENNETT,MO,63857,DUNKLIN
263961,01-JUL-11,01-APR-12,As Submitted,1,MERCY CLINIC HOLLISTER,290 CLIFT COURT,,HOLLISTER,MO,65672,TANEY
263962,01-OCT-13,30-SEP-14,As Submitted,1,COX MEDICAL ASSOCIATES OF LEBANON,510 E HIGHWAY 32,,LEBANON,MO,65636,LACLEDE
263964,01-OCT-13,30-SEP-14,As Submitted,1,STEVEN E NEWBOLD MD CLINIC,307 WEST BENTON,,MONETT,MO,65708,BARRY
263966,01-OCT-13,30-SEP-14,Settled,1,SHELL KNOB FAMILY MEDICINE,HWY 39 AND YY,,SHELL KNOB,MO,65747,BARRY
263967,01-OCT-13,30-SEP-14,As Submitted,1,MEDICAL CLINIC OF WILLOW SPRINGS,816 EAST MAIN,,WILLOW SPRINGS,MO,65793,HOWELL
263968,01-JAN-14,30-JUN-14,As Submitted,1,PHYSICIANS PARK PRIMARY CARE,225 PHYSICIANS PARK DRIVE  SUITE 400,,POPLAR BLUFF,MO,63901-3923,BUTLER
263969,01-JAN-14,31-DEC-14,As Submitted,1,WILBER S FAMILY CARE CLINIC,111 E FIRST ST,,MONTGOMERY CITY,MO,63361,MONTGOMERY
263970,01-JAN-14,31-DEC-14,As Submitted,4,TINSLEY MEDICAL CLINIC,2400 LUCY LEE PARKWAY,,POPLAR BLUFF,MO,63901,BUTLER
263972,01-JAN-14,31-DEC-14,As Submitted,6,CAPE FAMILY MEDICAL CLINIC LLC,24 NORTH SPRIGG STREET,,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU
263974,01-JAN-14,31-DEC-14,Settled,4,GLENNON CARE PEDIATRIC AT WARRENTON,511 ASHLAND,,WARRENTON,MO,63383,WARREN
268901,01-JAN-10,24-JUN-10,Settled,3,DOUGLAS S FITZWATER,412 WARD AVENUE,,CARUTHERSVILLE,MO,63830,PEMISCOT
268902,01-OCT-13,30-SEP-14,As Submitted,2,BCS  INC DBA PALMYRA CLINIC,6996 COUNTY ROAD 326,,PALMYRA,MO,63461,MARION
268904,01-JAN-14,31-DEC-14,As Submitted,5,BURTON CREEK MEDICAL CLINIC,805 KENTUCKY AVENUE,,WEST PLAINS,MO,65775,HOWELL
268906,01-JAN-10,16-DEC-10,Settled,6,PLUNKETT FAMILY CARE CENTER  LLC,2480 THREE RIVERS BLVD,,POLAR BLUFF,MO,63901,BUTLER
268908,01-JAN-14,31-DEC-14,As Submitted,1,MARIES MEDICAL CLINIC,606 HIGHWAY 63 SOUTH,,VIENNA,MO,65582,MARIES
268909,01-JAN-13,31-DEC-13,Settled,3,PERRY KIDS PEDIATRICS,210 HOSPITAL LANE  BLDG A,,PERRYVILLE,MO,63775,PERRY
268910,01-JAN-14,31-DEC-14,As Submitted,3,PARIS FAMILY MEDICAL CLINIC,102 E MARION,,PARIS,MO,65275,MONROE
268911,01-JAN-14,31-DEC-14,Settled,4,DOCTORS URGENT CARE  LLC,314 N KENTUCKY AVE,,WEST PLAINS,MO,65775,HOWELL
268918,01-JAN-13,31-DEC-13,Settled,3,BILL STAFFORD,312 N KENTUCKY STREET,,WEST PLAINS,MO,65775,HOWELL
268919,01-JAN-14,31-DEC-14,Settled,6,POPLAR BLUFF PEDIATRIC ASSOCIATES,2210 BARRON ROAD,,POPLAR BLUFF,MO,63901,BUTLER
268920,01-JAN-12,31-DEC-12,Settled,4,SIKESTON URGENT CARE  PC,422 N MAIN STREET,,SIKESTON,MO,63801,MADRID
268921,01-JAN-14,31-DEC-14,As Submitted,3,A+ FAMILY CLINIC,203 E 3RD STREET,,PORTAGEVILLE,MO,63873,NEW MADRID
268925,01-JAN-12,30-JUN-12,Settled,6,WELLPOINTE FAMILY MEDICAL CLINIC LLC,543 WEST HUBBLE DRIVE,,MARSHFIELD,MO,65706,WEBSTER
268927,01-JUL-13,30-JUN-14,As Submitted,1,CHARLESTON FAMILY CARE,400 SOUTH MAIN STEET,,CHARLESTON,MO,63834,MISSISSIPPI
268928,01-JAN-14,31-DEC-14,Settled,3,FAMILY PRACTICE OF RAY COUNTY,811 E SOUTH STREET,,RICHMOND,MO,64085,RAY
268929,01-JAN-11,31-AUG-11,Settled,4,POMME DE TERRE WELLNESS CLINIC,714 N POMME DE TERRE ROAD,,BOLIVAR,MO,65613,POLK
268930,01-JUN-12,31-MAY-13,Settled,4,THE MEDICAL CENTER,902 WOLLARD BLVD,,RICHMOND,MO,64085,RAY
268931,01-JAN-10,12-SEP-10,Settled,6,FAMILY HEALTH MEDICAL PRACTICE,825 HWY 13,,LEXINGTON,MO,60647,LAFAYETTE
268933,01-JAN-14,31-DEC-14,Settled,4,HIGH POINTE HEALTHCARE,100 EAST OUTER ROAD,,SCOTT CITY,MO,63780,SCOTT
268934,01-JAN-12,31-DEC-12,Settled,4,NOVA CRAWFORD,502 W STURDIVANT STREET,,ADVANCE,MO,63730-0137,STODDARD
268937,01-JAN-14,31-DEC-14,Settled,3,BYRNES MILL MEDICAL CENTER,10649 STATE HIGHWAY A,,RICHWOODS,MO,63071,WASHINGTON
268939,01-JAN-14,31-DEC-14,Settled,3,PILOT GROVE RURAL HEALTH CLINIC,212 COLLEGE STREET,,PILOT GROVE,MO,65276,COOPER
268940,01-JAN-14,31-OCT-14,Settled,4,BRIDGES MEDICAL SERVICES - SPARTA,155 VILLAGE DRIVE,,SPARTA,MO,65753,CHRISTIAN
268941,01-FEB-14,31-JAN-15,Settled,4,REPUBLIC FAMILY MEDICAL WALK-IN CLIN,281 US HIGHWAY 60 WEST,,REPUBLIC,MO,65738,GREENE
268942,01-JAN-14,31-DEC-14,As Submitted,6,BEYER MEDICAL GROUP  LLC,735 WEST MAIN STREET,,FREDERICKTOWN,MO,63645,MADISON
268944,01-JAN-14,31-DEC-14,Settled,6,FAMILY PREFERENCE HEALTH CARE CLINIC,201 WEST MAIN,,MATTHEWS,MO,63867,NEW MADRID
268945,01-JAN-14,31-DEC-14,As Submitted,6,APOLLO HEALTHCARE  LLC,1031 KARSCH BLVD,,FARMINGTON,MO,63640,ST FRANCOIS
268946,01-JAN-14,31-DEC-14,As Submitted,4,MT VERNON CLINIC,1011 SOUTH EAST STREET,,MT VERNON,MO,65712,LAWRENCE
268947,01-JAN-12,31-DEC-12,Settled,6,MDM  DO  LLC,101-1 MAIN,,CASSVILLE,MO,65625,BARRY
268948,01-JAN-10,30-SEP-10,Settled,6,WESTERN JOHNSON COUNTY MEDICAL,305 E PACIFIC,,KINGSVILLE,MO,64061,JOHNSON
268950,01-MAY-10,30-APR-11,Settled,2,ELDON CLINIC,304 A EAST 4TH STREET,,ELDON,MO,65026,MILLER
268951,01-MAY-10,30-APR-11,Settled,2,LAURIE CLINIC,156 MISSOURI BLVD.  SUITE B,,LAURIE,MO,65038,MORGAN
268952,01-OCT-13,30-SEP-14,As Submitted,1,FAMILY &OCCUPATIONAL MEDICINE MONETT,2200 E CLEVELAND AVENUE,,MONETT,MO,65708,LAWRENCE
268956,01-JAN-14,31-DEC-14,Settled,6,ROLLA URGENT CARE  LLC,416 SOUTH BISHOP AVE,,ROLLA,MO,65401,PHELPS
268957,01-JAN-13,31-DEC-13,Settled,4,BOLIVAR MEDICAL CENTER  INC.,714 N POMME DE TERRE AVE,,BOLIVAR,MO,65613,POLK
268959,01-JAN-14,31-DEC-14,As Submitted,9,RANDOLPH COUNTY HEALTH DEPARTMENT,423 E LOGAN ST,,MOBERLY,MO,65270,RANDOLPH
268960,01-JAN-14,31-DEC-14,As Submitted,6,SCHEIDLER RURAL HEALTH CLINIC,301 SOUTH BYPASS,,KENNETT,MO,63857,DUNKLIN
268962,01-JAN-14,31-DEC-14,As Submitted,1,MISSOURI VALLEY PHYSICIANS,2303 SOUTH HWY 65,,MARSHALL,MO,65340,SALINE
268963,01-JAN-14,07-FEB-14,As Submitted,6,ADRIAN CLINIC  LLC,P O BOX 7,,ADRIAN,MO,64720-9222,BATES
268965,01-JUL-13,30-JUN-14,As Submitted,4,MANAGED CARE  INC.,808 HUNTER AVE.  SUITE 4,,SIKESTON,MO,63801,SCOTT
268973,01-APR-13,31-MAR-14,As Submitted,4,FARMINGTON CLINIC COMPANY LLC,1101 WEBER RD SUITE 302,,FARMINGTON,MO,63640,ST FRANCOIS
268974,01-APR-09,31-MAR-10,As Submitted,4,MINERAL AREA DOCTORS CLINIC,1103 WEBER ROAD SUITE 202,,FARMINGTON,MO,63640,ST. FRANCOIS
268975,01-JUL-12,26-SEP-12,Settled,1,MERCY CLINIC EAST COMMUNITIES OF STE,520 PINE STREET,,STEELVILLE,MO,65565,CRAWFORD
268977,01-JAN-14,31-DEC-14,Settled,5,COMMUNITY HEALTH PARTNERS  LLP,510 E GAY STREET  SUITE A,,WARRENSBURG,MO,64093,JOHNSON
268979,01-JUL-13,30-JUN-14,Amended,1,MERCY CLINIC EAST COMMUNITIES SULLIV,101 PROGRESS DRIVE,,SULLIVAN,MO,63080,CRAWFORD
268980,01-JAN-14,31-DEC-14,As Submitted,5,COMPREHENSIVE FAMILY HEALTH CARE LLC,32 W MISSOURI,,BENTON,MO,63736,SCOTT
268981,01-JUL-13,30-JUN-14,Settled,2,IMMEDIATE CONVENIENT CARE-PERRYVILLE,1508 EDGEMONT BLVD,,PERRYVILLE,MO,63775,PERRY
268982,01-FEB-10,31-JAN-11,Settled,4,OZARK FAMILY MEDICAL WALK-IN CLINIC,1500 W STATE HIGHWAY J,,OZARK,MO,65721,CHRISTIAN
268983,01-JAN-14,31-DEC-14,As Submitted,6,PHYSICIANS GROUP LC- CENTRALIA  FHC,1021 E. HIGHWAY 22,,CENTRALIA,MO,65240-1183,BOONE
268984,01-JUL-13,30-JUN-14,Settled,1,MERCY CLINIC EAST COMMUNITIES OF BOU,125 N. OLD HWY 66,,BOURBON,MO,65441,CRAWFORD
268985,01-JAN-14,31-DEC-14,As Submitted,6,PHYSICIANS GROUP LC- BOONE CONV CARE,1600 NORTH MORLEY SUITE A120,,MOBERLY,MO,65270-3666,RANDOLPH
268986,01-JUL-13,30-JUN-14,Settled,1,MERCY CLINIC EAST COMMUNITIES CUBA,301 THERESA STREET,,CUBA,MO,65541,CRAWFORD
268987,01-JAN-14,31-DEC-14,As Submitted,1,PCRMC MEDICAL GROUP INC,1050 WEST TENTH STREET SUITE 510,,ROLLA,MO,65401-2905,PHELPS
268988,01-JAN-12,31-DEC-12,As Submitted,3,ADVANCE MEDICAL CLINIC,103 SOUTH OAK STREET,,ADVANCE,MO,63730,STODDARD
268989,01-JAN-10,31-DEC-10,Settled,4,BATES COUNTY MEDICAL CLINIC INC,615 W NURSERY STREET,,BUTLER,MO,647300000,BATES
268990,01-JUL-13,30-JUN-14,As Submitted,1,MERCY CLINIC-WILLOW SPRINGS,1202 E. MAIN,,WILLOW SPRINGS,MO,65793,HOWELL
268991,01-JAN-14,31-DEC-14,As Submitted,1,HALLSVILLE AREA FAMILY CLINIC,501 NORTH ROUTE B,,HALLSVILLE,MO,65255,BOONE
268992,01-JAN-13,31-DEC-13,Settled,4,FAMILY HEALTH  INC.,209 WEST MORRISON STREET,,FAYETTE,MO,65248,HOWARD
268993,01-JAN-12,31-DEC-12,Settled,4,FAMILY FIRST MEDICAL CENTER,1226 LINN STREET,,SIKESTON,MO,63801,SCOTT
268994,01-JAN-12,31-OCT-12,Settled,6,BONNE TERRE HEALTH CLINIC,55 NESBIT DRIVE,,BONNE TERRE,MO,63628,ST. FRANCOIS
268996,01-JAN-14,31-DEC-14,As Submitted,6,PROFESSIONAL CLINICS LLC,624 OLD ST MARY S ROAD STE A,,PERRYVILLE,MO,63775,PERRY
268997,01-JAN-10,30-SEP-10,Settled,5,MIDWEST HEALTH GROUP CONVENIENT CARE,507 WEST PINE STREET,,FARMINGTON,MO,63640,ST FRANCIS
268998,01-JAN-11,01-APR-11,Settled,4,CRENSHAW FAMILY PRACTICE CLINIC  PC,133 EAST MAIN STREET,,KAHOKA,MO,63445,CLARK
268999,01-JAN-14,31-DEC-14,As Submitted,6,LAKES AREA MEDICAL CLINIC,11016 E STATE HWY 76,,BRANSON WEST,MO,65737,STONE
271801,01-JAN-14,31-DEC-14,As Submitted,11,YELLOWSTONE CITY-COUNTY HEALTH DEPT,123 SOUTH 27TH STREET,,BILLINGS,MT,59101,YELLOWSTONE
271802,01-FEB-14,31-JAN-15,As Submitted,9,BUTTE SILVER BOW PRIMARY HCC INC.,445 CENTENNIAL AVENUE,,BUTTE,MT,59701,SILVER BOW
271803,01-JUL-13,30-JUN-14,Settled,1,PARTNERSHIP HEALTH CENTER  INC.,323 W. ALDER STREET,,MISSOULA,MT,59802,MISSOULA
271804,01-OCT-13,30-SEP-14,As Submitted,4,HELENA INDIAN ALLIANCE,501 EUCLID AVE.,,HELENA,MT,59601,LEWIS & CLARK
271806,01-OCT-11,30-SEP-12,Settled,,INDIAN HEALTH BOARD OF BILLINGS INC,1127M ALDERSON AVENUE STE 1,,BILLINGS,MT,53102,YELLOWSTONE
271807,01-OCT-11,30-SEP-12,Settled,7,N. AMERICAN INDIAN ALLIANCE - BUTTE,55 E. GALENA STREET,,BUTTE,MT,59701,SILVER BOW
271808,01-OCT-13,30-SEP-14,As Submitted,2,ROCKY BOY HEALTH BOARD,535 CLINIC RD E,,BOX ELDER,MT,59521,HILL
271809,01-JUL-13,30-JUN-14,Settled,9,COOPERATIVE HEALTH CENTER,1930 9TH AVENUE,,HELENA,MT,59601,LEWIS & CLARK
271810,01-OCT-13,30-SEP-14,As Submitted,6,CONFEDERATED SALISH AND KOOTENAI TRI,308 MISSION DRIVE,,ST. IGNATIUS,MT,59865,LAKE
271811,01-JUL-13,30-JUN-14,Settled,,COMMUNITY HEALTH CARE CENTER  INC.,115 4TH STREET SOUTH,,GREAT FALLS,MT,59401,CASCADE
271812,01-JUL-13,30-JUN-14,Settled,1,COMMUNITY HEALTH PARTNER INC.,126 S MAIN STREET,,LIVINGSTON,MT,59047,PARK
271814,01-MAR-14,28-FEB-15,As Submitted,1,LINCOLN COUNTY COMMUNITY HEALTH CNT,320 E 2ND STREET,,LIBBY,MT,59923,LINCOLN
271815,01-OCT-13,30-SEP-14,As Submitted,4,INDIAN FAMILY HEALTH CLINIC,1220 CENTRAL AVENUE SUITE B,,GREAT FALLS,MT,59401,CASCADE
271816,01-JAN-14,31-DEC-14,As Submitted,2,ASHLAND COMMUNITY HEALTH CENTER,501 MAIN,,ASHLAND,MT,59003,ROSEBUD
271818,01-JUL-13,30-JUN-14,Settled,2,SWEET MEDICAL CENTER  INC.,419 PENNSYLVANIA,,CHINOOK,MT,59523,BLAINE
271823,01-JUN-13,31-MAY-14,Settled,4,GLACIER COMMUNITY HEALTH CARE CENTER,519 EAST MAIN STREET,,CUT BNAK,MT,59427,GLACIER
271824,01-JUL-13,30-JUN-14,Settled,1,CUSTER COUNTY COMMUNITY HEALTH CTR,210 S WINCHESTER,,MILES CITY  MT  59301,MT,59301,CUSTER
271825,01-JUL-13,30-JUN-14,Settled,1,MARIAS HEALTHCARE SERVICES INC,670 PARK AVENUE,,SHELBY,MT,59474,TOOLE
271831,01-JUL-13,30-JUN-14,Settled,4,BULLHOOK COMMUNITY HEALTH CENTER,110 13TH STREET,,HAVRE,MT,59501,HILL
271837,01-JAN-14,31-DEC-14,As Submitted,1,CENTRAL MONTANA COMMUNITY HEALTH CTR,406 1ST AVENUE SOUTH,,LEWISTOWN,MT,59457,FERGUS
271838,01-JUL-13,30-JUN-14,Settled,2,FLATHEAD COMMUNITY HEALTH CENTER,1035 1ST AVENUE WEST,,KALISPELL,MT,59901,FLATHEAD
271847,01-MAY-13,30-APR-14,Settled,1,BIGHORN VALLEY HEALTH CENTER,10 WEST 4TH STREET  SUITE B,,HARDIN,MT,59034,BIGHORN
271849,01-JUL-13,30-JUN-14,Settled,1,MINERAL REGIONAL HEALTH CENTER  INC.,1208 6TH AVENUE EAST,,SUPERIOR,MT,59872,MINERAL
271851,19-APR-13,31-JAN-14,Settled,1,MONTAN MIGRANT COUNCIL INC,3318 3RD AVE N STE 100,,BILLINGS,MT,59101,YELLOWSTONE
271852,19-APR-13,31-JAN-14,Settled,,MONTANA MIGRANT COUNCIL INC,35499 COUNTY ROAD 134,,FAIRVIEW,MT,59221-9465,RICHLAND
271853,19-APR-13,31-JAN-14,Settled,1,MONTAN MIGRANT COUNCIL INC,610 N MONTANA CL #7,,DILLION,MT,59725,YELLOWSTONE
273803,01-JUN-14,01-SEP-14,As Submitted,1,POWDER RIVER MEDICAL,507 NORTH LINCOLN AVENUE,,BROADUS,MT,59317,POWDER RIVER
273817,01-JAN-14,31-DEC-14,As Submitted,1,BOULDER MEDICAL CLINIC,241 S MAIN,,BOULDER,MT,59632,JEFFERSON
273818,01-JUL-10,30-JUN-11,Settled,1,BASIN MEDICAL CENTER,408 WENDELL AVE,,LEWISTOWN,MT,59457,JUDITH BASIN
273821,01-JAN-10,31-DEC-10,Settled,5,GREAT FALLS CLINIC-CHOTEAU SITE,1400 29TH STREET SOUTH,,GREAT FALLS,MT,59405,CASCADE
273824,01-JAN-14,31-DEC-14,As Submitted,3,THREE RIVERS CLINIC  INC,16 RAILWAY AVE,,THREE FORKS,MT,59752,GALLATIN
273826,01-JAN-14,31-DEC-14,As Submitted,5,LIBBY CLINIC,221 E 2ND STREET,,LIBBY,MT,59923,LINCOLN
273827,01-JAN-10,31-DEC-10,Settled,4,MANHATTAN MEDICAL SERVICES,207 SOUTH 6TH STREET,,MANHATTAN,MT,59741,GALLATIN
273828,01-JAN-14,31-DEC-14,As Submitted,3,RANDY J LOVELL DO PC,907 MAIN STREET,,THONPSON FALLS,MT,59873,LEVI
273829,01-JAN-14,31-DEC-14,As Submitted,4,RAVALLI FAMILY MEDICINE,411 WEST MAIN,,HAMILTON,MT,59840,RAVALLI
281801,01-SEP-13,31-AUG-14,As Submitted,1,`CHARLES DREW HEALTH CENTER  INC.,2915 GRANT STREET,,OMAHA,NE,68111,DOUGLAS
281803,01-JUL-13,30-JUN-14,Amended,,COMMUNITY ACTION PARTNERSHIP OF W NE,3350 10TH STREET,,GERING,NE,69341,SCOTTS BLUFF
281804,01-OCT-13,30-SEP-14,As Submitted,1,NE URBAN INDIAN HEALTH COALITION,2331 FAIRFIELD STREET,,LINCOLN,NE,68521,LANCASTER
281807,01-MAR-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4920 SOUTH 30TH STREET,,OMAHA,NE,68107,DOUGLAS
281808,01-JAN-14,31-DEC-14,As Submitted,1,GOOD NEIGHBOR COMMUNITY HLTH CENTER,2282 E 32ND STREET,,COLUMBUS,NE,68601,PLATTE
281809,01-JAN-14,31-DEC-14,As Submitted,1,PEOPLE S HEALTH CENTER,1021 NORTH 27TH STREET,,LINCOLN,NE,68503,LANCASTER
281812,01-JAN-14,31-DEC-14,As Submitted,2,NORFOLK COMMUNITY HEALTH CARE CLINIC,302 PHILIP AVE,,NORFOLK,NE,68701,MADISON
281814,01-MAR-14,28-FEB-15,Settled,,LIBERTY ELEMENTARY,2021 SAINT MARYS AVE,,OMAHA,NE,68102-2415,DOUGLAS
281815,01-MAR-14,28-FEB-15,Settled,1,INDIAN HILLS ELEMENTARY SCHOOL,3121 U STREET,,OMAHA,NE,68107-3378,DOUGLAS
281816,01-MAR-14,28-FEB-15,Settled,1,SPRING LAKE ELEMENTARY,4215 S 20TH STREET,,OMAHA,NE,68107-2018,DOUGLAS
281819,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,3775 CURTIS AVE,,OMAHA,NE,68104-1169,DOUGLAS
281820,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,8204 CROWN POINT AVE,,OMAHA,NE,68134-1922,DOUGLAS
281821,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,3720 FLORENCE BLVD,,OMAHA,NE,68110-1737,DOUGLAS
281822,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,1131 N 24TH ST,,OMAHA,NE,68108-3415,DOUGLAS
281823,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,600 S 27TH ST,,OMAHA,NE,68105-1502,DOUGLAS
281824,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,5100 FLORENCE BLVD,,OMAHA,NE,68110-5346,DOUGLAS
281825,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,3600 N 24TH,,OMAHA,NE,68111-1872,DOUGLAS
281826,01-SEP-13,31-AUG-14,Settled,4,CHARLES DREW HEALTH CENTER INC,5904 HENNIGER AVE,,OMAHA,NE,68183-1258,DOUGLAS
281827,01-MAR-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4001 LEAVENWORTH,,OMAHA,NE,68105,DOUGLAS
281828,01-MAR-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4330 SOUTH 30TH STREET,,OMAHA,NE,68107-1521,DOUGLAS
281829,01-MAR-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4101 SOUTH 120TH ST,,OMAHA,NE,68137,DOUGLAS
281830,01-MAR-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4910 SOUTH 30TH STREET,,OMAHA,NE,68107-1519,DOUGLAS
281831,01-MAR-14,28-FEB-15,As Submitted,1,BRYAN HIGH SCHOOL,4700 GILES RD,,OMAHA,NE,68815,DOUGLAS
281832,14-FEB-14,28-FEB-15,As Submitted,1,ONEWORLD COMMUNITY HEALTH CENTERS,4229 N 90TH STREET,,OMAHA,NE,68134,DOUGLAS
281833,01-JAN-14,31-DEC-14,Amended,2,HEARTLAND HEALTH CENTER,3307 WEST CAPITAL AVENUE,,GRAND ISLAND,NE,68803,HALL
283813,01-JUL-13,30-JUN-14,Settled,1,MAIN STREET MEDICAL CLINIC,1406 Q STREET,,FRANKLIN,NE,68939,FRANKLIN
283814,01-JUL-13,30-JUN-14,As Submitted,1,AVERA MEDICAL GROUP BUTTE,730 WILSON STREET,,BUTTE,NE,68722,BOYD
283819,01-JAN-11,31-DEC-11,Settled,4,STROMSBURG & EXETER MEDICAL CLINICS,208 COMMERICAL STREET,,STROMSBURG,NE,68666,POLK
283821,01-JAN-14,31-DEC-14,As Submitted,1,RWPC - MORRILL CLINIC,301 CENTER AVE,,MORRILL,NE,69358,SCOTTS BLUFF
283826,01-NOV-13,31-OCT-14,As Submitted,4,THE FAIRBURY CLINIC PC,825 22ND STREET,,FAIRBURY,NE,68352,JEFFERSON
283832,01-JAN-14,31-DEC-14,Settled,1,BRANDY RURAL HEALTH CLINIC,114 N. MAIN ST.,,BRADY,NE,69123,LINCOLN
283836,01-JAN-14,31-DEC-14,As Submitted,4,BURWELL FAMILY PRACTICE PC,410 S 8TH AVENUE,,BURWELL,NE,68823,GARFIELD
